State,City,Organization Name,Facility Name,Application,SIC4,NAICS,Op Year,Latest Install Year,Capacity (kW),Prime Mover,Fuel Class - Prim Fuel,Last Verified,Project Profile Link,Microgrid,Critical Infrastructure,EPA Award Winner
NY,Clymer,Matlink Farms,Matlink Dairy Farm,Agriculture,241,11212,2004,2004,145,Reciprocating Engine,BIOMASS - Digester Gas,2018,,,,
NY,Edgemere,EUA/FRCII Energy Associates,Rockaway Care Center,Nursing Homes,8051,62311,2004,2004,150,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Far Rockaway,American DG/AES New Jersey Cogen / Synergics Inc,Rockaway Care Center,Nursing Homes,8051,62311,2004,2004,150,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NY,Far Rockaway,American DG/AES New Jersey Cogen,Resort Nursing Home / West Lawrence Care Center,Nursing Homes,8051,62311,2004,2004,75,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Fonda,Fonda-Fultonville Central School District,Fonda-Fultonville Central School District,Schools,8211,61111,2004,2004,"1,660",Reciprocating Engine,NG - Natural Gas,2018,,,X,
NY,Hauppauge,The Rinx,The Rinx Ice Skating Rink,Amusement/Recreation,7999,71399,2004,2004,250,Reciprocating Engine,NG - Natural Gas,2007,,,,
NY,Hollis,American DG,Holliswood Care Center,Nursing Homes,8051,62311,2004,2004,150,Reciprocating Engine,NG - Natural Gas,2018,,,X,X
NY,Long Island City,Helix Gen Funding,Ravenswood Generating Station / Consolidated Edison,District Energy,4961,22133,2004,2004,"250,000",Combined Cycle,NG - Natural Gas,2016,,,X,
NY,New York,BlackStone Realty,717 5th Avenue,Commercial Buildings,6512,53112,2004,2004,"1,600",Reciprocating Engine,NG - Natural Gas,2018,,,,X
NY,New York,NYSERDA,160 West End Avenue Condominium,Multi-Family Buildings,6513,53111,2004,2004,300,Microturbine,NG - Natural Gas,2004,,,,
NY,Queens,Blackstone Arms Apartments,Multi-Family Building,Multi-Family Buildings,6513,53111,2004,2004,85,Reciprocating Engine,NG - Natural Gas,2015,,,,
NY,Rochester,Monroe County Community College,Monroe County Community College,Colleges/Universities,8222,61121,2004,2004,"5,400",Reciprocating Engine,NG - Natural Gas,2016,,,X,
NY,Rochester,Monroe County / Community Health Center of Southeast Kansas,Iola Health Facility,Hospitals,8062,62211,2004,2004,"2,700",Reciprocating Engine,NG - Natural Gas,2015,,,X,
NY,South Glens Falls,NYSERDA,Borden Chemical Moreau Industrial Park / Hexion Specialty Chemical,Chemicals,2819,325188,2004,2004,343,Backpressure Steam Turbine,WASTE - Steam,2018,,,,X
NY,Troy,Hudson Valley Community College,Hudson Valley Community College,Colleges/Universities,8222,61121,2004,2004,"5,095",Reciprocating Engine,NG - Natural Gas,2018,,,X,
NY,Verona,Turning Stone Casino and Resort,Turning Stone Casino and Resort,Hotels,7011,72112,2004,2004,"5,500",Combustion Turbine,NG - Natural Gas,2005,,,,
NY,West Seneca,Mineral Springs Service Center,Mineral Springs Service Center,Commercial Buildings,6512,53112,2004,2004,60,Microturbine,NG - Natural Gas,2005,,,,
NY,West Seneca,Westwood Village,Westwood Village,Multi-Family Buildings,6513,53111,2004,2004,60,Microturbine,NG - Natural Gas,2005,,,,
NY,Bronx,AES NJ Cogen Inc. / American DG,Hermany Farms,Food Processing,2026,311511,2003,2003,225,Reciprocating Engine,NG - Natural Gas,2018,,,,X
NY,Bronx,All Systems Cogeneration,Manhattanville Nursing Center,Nursing Homes,8051,62311,2003,2003,120,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Brooklyn,Bay Park Associates,SeaRise I & II Apartments,Multi-Family Buildings,6513,53111,2003,2003,240,Reciprocating Engine,NG - Natural Gas,2018,,,,X
NY,Brooklyn,AES NJ Cogen Inc. / American DG,Greenpark Care Center,Nursing Homes,8051,62311,2003,2003,150,Reciprocating Engine,NG - Natural Gas,2018,,,X,X
NY,Brooklyn,All Systems Cogeneration,Seacrest Healthcare Facility,Nursing Homes,8051,62311,2003,2003,120,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Buffalo,Al Cohen's Bakery,Cohen Bakery,Food Processing,2051,311812,2003,2003,210,Reciprocating Engine,NG - Natural Gas,2005,,,,
NY,Cheektowaga,Cheektowaga Central High School,Cheektowaga Central High School,Schools,8211,61111,2003,2003,300,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Cheektowaga,Cleveland Hill School,Cleveland Hill School,Schools,8211,61111,2003,2003,300,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Cuba,Cuba-Rushford Central School District,Cuba-Rushford Middle School,Schools,8211,61111,2003,2003,300,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,East Elmhurst,LaGuardia Corporation,Bulova Office Building,Commercial Buildings,6512,53112,2003,2003,526,Reciprocating Engine,NG - Natural Gas,2018,,,,
NY,Geneva,Finger Lakes Health,Geneva General Hospital,Hospitals,8062,62211,2003,2003,400,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NY,Great Neck,All Systems Cogeneration,Grace Plaza of Great Neck,Nursing Homes,8051,62311,2003,2003,120,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Haverstraw,CRM Inc.,Northern Riverview,Nursing Homes,8051,62311,2003,2003,300,Reciprocating Engine,NG - Natural Gas,2004,,,X,
NY,Huntington,Atria Huntington,Nursing Home,Nursing Homes,8051,62311,2003,2003,75,Reciprocating Engine,NG - Natural Gas,2007,,,X,
NY,Irving,TLC Health,Lakeshore Hospital,Hospitals,8062,62211,2003,2003,400,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Monsey,CRM Inc.,Northern Metropolitan,Nursing Homes,8051,62311,2003,2003,300,Reciprocating Engine,NG - Natural Gas,2004,,,X,
NY,Nanuet,CRM Inc.,Northern Manor,Nursing Homes,8051,62311,2003,2003,300,Reciprocating Engine,NG - Natural Gas,2004,,,X,
NY,New Rochelle,VIP Country Club,VIP Country Club,Amusement/Recreation,7997,71394,2003,2003,180,Microturbine,NG - Natural Gas,2018,,,,
NY,New Rochelle,Advanced Power Systems,Allied Converters,Chemicals,2821,325211,2003,2003,60,Microturbine,NG - Natural Gas,2018,,,,
NY,New York,Hudson Hotel,Hudson Hotel,Hotels,7011,72112,2003,2003,300,Reciprocating Engine,NG - Natural Gas,2013,,,,
NY,New York,DSM Energy,10 West 66th St,Multi-Family Buildings,6513,53111,2003,2003,70,Microturbine,NG - Natural Gas,2018,,,,X
NY,Queens,"AES-NJ Cogen Co., Inc. / American DG",Rego Park Nursing Home,Nursing Homes,8051,62311,2003,2003,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,X
NY,St. James,All Systems Cogeneration,St. James Plaza Nursing Center,Nursing Homes,8051,62311,2003,2003,120,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Staten Island,Oakwood Beach Water Pollution Control Plant,Oakwood Beach WPCP,Wastewater Treatment,4952,22132,2003,2003,"1,600",Fuel Cell,BIOMASS - Digester Gas,2018,,,X,
NY,Staten Island,CRM Inc.,Golden Gate Rehab Center,Nursing Homes,8052,62311,2003,2003,150,Reciprocating Engine,NG - Natural Gas,2004,,,X,
NY,Staten Island,Staten Island University Hospital,Staten Island University Hospital / North Shore,Hospitals,8062,62211,1997,2003,"4,475",Reciprocating Engine,NG - Natural Gas,1998,,,X,
NY,Albany,Maplewood Manor Nursing Home,Maplewood Manor Nursing Home,Nursing Homes,8051,62311,2002,2002,"1,100",Microturbine,NG - Natural Gas,2003,,,X,
NY,Arverne,Alliant Energy  / EUA/FRC II Energy Associates,Resort Nursing Home,Nursing Homes,8051,62311,2002,2002,75,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Buffalo,State University of New York (SUNY) Buffalo,SUNY Buffalo Alumni Center,Colleges/Universities,8221,61131,2002,2002,120,Microturbine,NG - Natural Gas,2018,,,X,
NY,Cuba,Cuba-Rushford Central School District,Cuba-Rushford High School,Schools,8211,61111,2002,2002,450,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Monsey,CRM Inc.,Fountainview at College Road,Nursing Homes,8051,62311,2002,2002,500,Microturbine,NG - Natural Gas,2004,,,X,
NY,Rochester,County of Monroe,Greater Rochester International Airport,Air Transportation,4581,488119,2002,2002,"1,500",Reciprocating Engine,NG - Natural Gas,2018,http://www.chptap.org/Data/projects/RochesterAirportCaseStudy_Final.pdf,,X,X
NY,Rochester,Greece Central School District,Arcadia High School,Schools,8211,61111,2002,2002,600,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Rochester,Greece Central School District,Athena High School,Schools,8211,61111,2002,2002,525,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Rochester,Greece Central School District,Olympia,Schools,8211,61111,2002,2002,225,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Rochester,Greece Central School District,Odyssey Academy,Schools,8211,61111,2002,2002,150,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Syracuse,Unison Energy,Trigen Syracuse Energy Corp,Pulp & Paper,2679,322299,1991,2002,"101,100",Boiler/Steam Turbine,COAL - Coal,2016,,,,
NY,Williamsville,Elderwood Healthcare,Oakwood Nursing Home,Nursing Homes,8051,62311,2002,2002,600,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NY,,Bus Garage,Bus Garage,Ground Transportation,4173,48849,2001,2001,170,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Bergen,Byron Bergen School District,Byron Bergen Campus,Schools,8211,61111,2001,2001,"1,280",Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Bronx,CRM Inc.,Bronx Center for Rehabilitation and Health Care,Nursing Homes,8052,62311,2001,2001,150,Reciprocating Engine,NG - Natural Gas,2004,,,X,
NY,Bronx,Montefiore Medical Center,Moses Campus,Hospitals,8062,62211,1994,2001,"9,500",Combustion Turbine,NG - Natural Gas,2017,,,X,X
NY,Clymer,"Ridgeline Farm / RCM International, Inc.",Ridgeline Farm,Agriculture,241,11212,2001,2001,280,Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
NY,Jamestown,Jamestown Board of Public Utilities,Samuel A. Carlson Generating Station,District Energy,4961,22133,1951,2001,"84,000",Boiler/Steam Turbine,COAL - Coal,2016,,,X,
NY,New York,Mutual Redevelopment Houses - Penn South,Penn South,Multi-Family Buildings,6513,53111,2001,2001,"3,200",Reciprocating Engine,NG - Natural Gas,2007,,,,
NY,New York,Wyndham New Yorker Hotel,New Yorker Hotel,Hotels,7011,72111,2001,2001,600,Reciprocating Engine,NG - Natural Gas,2004,,,,
NY,Queens,CRM Inc.,Berkeley Cooperative Towers,Multi-Family Buildings,6513,53111,2001,2001,300,Reciprocating Engine,NG - Natural Gas,2004,,,,
NY,Queens,Americana Co-Op,Americana Co-op,Multi-Family Buildings,6513,53111,2001,2001,100,Reciprocating Engine,NG - Natural Gas,2012,,,,
NY,Riverhead,Long Island Aquarium and Exhibition Center,Long Island Aquarium and Exhibition Center,Zoos/Museums,8421,71213,2001,2001,30,Microturbine,NG - Natural Gas,2004,,,,
NY,Schenectady,Encotech Engineering PC,Ellis Hospital Facility,Hospitals,8062,62211,2001,2001,560,Reciprocating Engine,NG - Natural Gas,1998,,,X,
NY,Warsaw,Wyoming County Community Hospital,Wyoming County Hospital,Hospitals,8062,62211,2001,2001,560,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NY,Arverne,"Synergics, Inc.",Resort Nursing Home,Nursing Homes,8051,62311,2002,2000,75,Reciprocating Engine,NG - Natural Gas,2018,,,X,
NY,Auburn,Auburn High School,Auburn High School,Schools,8211,61111,2000,2000,225,Reciprocating Engine,NG - Natural Gas,2014,,,X,
NY,Ballston Spa,Ballston Spa High School,Ballston Spa High School,Schools,8211,61111,2000,2000,225,Reciprocating Engine,NG - Natural Gas,2015,,,X,
NY,Batavia,Genesee County Nursing Home,Genessee County Nursing Home,Nursing Homes,8051,62311,2000,2000,450,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Batavia,Rochester Regional Health,United Memorial Medical Center,Hospitals,8062,62211,2000,2000,300,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Brooklyn,"Lucky Mcmxcvi, L.L.C.","Lucky Mcmxcvi, L.L.C.",Other/Unknown,9900,999,2000,2000,"1,420",Reciprocating Engine,NG - Natural Gas,2001,,,,
NY,Brooklyn,Louis Food Service,Louis Food Service,Food Processing,2000,311,2000,2000,194,Reciprocating Engine,NG - Natural Gas,2001,,,,
NY,Buffalo,Mod-Pac Inc.,Mod-Pac Inc.,Printing/Publishing,2741,511199,2000,2000,"2,250",Reciprocating Engine,NG - Natural Gas,2005,,,,
NY,Carthage,Carthage High School,Carthage High School,Schools,8211,61111,2000,2000,375,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Cato,Cato Meridian High School,Cato Meridian High School,Schools,8211,61111,2000,2000,225,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Clifton Springs,Clifton Springs High School,Clifton Springs High School,Schools,8211,61111,2000,2000,375,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Cuba,Cuba-Rushford Central School District,Cuba-Rushford Elementary School,Schools,8211,61111,2000,2000,300,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Dryden,Dryden High School,Dryden High School,Schools,8211,61111,2000,2000,180,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Ellicottville,Holimont Ski Resort,Holimont Ski Resort,Hotels,7011,72111,2000,2000,"1,600",Reciprocating Engine,NG - Natural Gas,2005,,,,
NY,Genessee,Genesee High School,Genesee High School,Schools,8211,61111,2000,2000,225,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Geneva,Geneva High School,Geneva High School,Schools,8211,61111,2000,2000,225,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Marion,Marion High School,Marion High School,Schools,8211,61111,2000,2000,225,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Maspeth,J&J Farms Creamery,J&J Farms Creamery Facility,Food Processing,2026,311511,2000,2000,375,Reciprocating Engine,NG - Natural Gas,2000,,,,
NY,New York,City Fresh Market,125 116th Food Corp,Food Processing,2000,311,2000,2000,420,Reciprocating Engine,NG - Natural Gas,2001,,,,
NY,Pulaski,Pulaski School,Pulaski School,Schools,8211,61111,2000,2000,225,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Alden,Alden School District,Alden High School,Schools,8211,61111,1999,1999,300,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Alden,Alden School District,Alden Middle School,Schools,8211,61111,1999,1999,225,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Brooklyn,"Superior Fiber Mills, Inc.","Superior Fiber Mills, Inc.",Textiles,2299,313113,1999,1999,250,Reciprocating Engine,NG - Natural Gas,1999,,,,
NY,Deer Park,Deer Park Union Free School District,John F. Kennedy Intermediate School,Schools,8211,61111,1999,1999,60,Reciprocating Engine,NG - Natural Gas,1999,,,X,
NY,Deer Park,Deer Park Union Free School District,Robert Frost Middle School,Schools,8211,61111,1999,1999,60,Reciprocating Engine,NG - Natural Gas,1999,,,X,
NY,Portlandville,Wightman Lumber,Wightman Lumber,Wood Products,2421,321113,1999,1999,96,Backpressure Steam Turbine,WASTE - Steam,2005,,,,
NY,Staten Island,Vanbro Asphalt,Vanbro Asphalt,Stone/Clay/Glass,3271,327331,1999,1999,"1,250",Reciprocating Engine,NG - Natural Gas,2005,,,,
NY,Bronx,Flex O Tex,Flex O Tex Laundry,Laundries,7211,81232,1998,1998,500,Reciprocating Engine,NG - Natural Gas,1998,,,,
NY,Candor,AA Dairy,AA Dairy,Agriculture,241,11212,1998,1998,130,Reciprocating Engine,BIOMASS - Digester Gas,2017,,,,
NY,Cheektowaga,Delta Sonic Carwash,Delta Sonic Carwash- Cheektowaga,Carwashes,7542,811192,1998,1998,300,Reciprocating Engine,NG - Natural Gas,2005,,,,
NY,Clarence,Delta Sonic Carwash,Delta Sonic Carwash- Clarence,Carwashes,7542,811192,1998,1998,300,Reciprocating Engine,NG - Natural Gas,2005,,,,
NY,Highland,All Systems Cogeneration,Hudson Valley Nursing Center,Nursing Homes,8051,62311,1998,1998,60,Reciprocating Engine,NG - Natural Gas,1998,,,X,
NY,Huntington,All Systems Cogeneration,Carillon House Nursing Home Facility,Nursing Homes,8052,62311,1998,1998,60,Reciprocating Engine,NG - Natural Gas,1997,,,X,
NY,Niagara Falls,Delta Sonic Carwash,Delta Sonic Carwash- Niagara Falls,Carwashes,7542,811192,1998,1998,300,Reciprocating Engine,NG - Natural Gas,2005,,,,
NY,Saratoga Springs,Saratoga Springs Landfill,Saratoga Springs Ice Rink,Amusement/Recreation,7999,61162,1998,1998,"1,000",Reciprocating Engine,BIOMASS - Landfill Gas,2018,,,,
NY,Syosset,Dominion Construction Corp.,St. Mary's Children & Family Services,Community Services,8300,62419,1998,1998,60,Reciprocating Engine,NG - Natural Gas,1998,,,X,
NY,Waterloo,Seneca Energy,Seneca Energy,Utilities,4939,221112,1996,1998,"11,200",Reciprocating Engine,BIOMASS - Landfill Gas,2015,,,,
NY,West Babylon,All Systems Cogeneration,East Neck Nursing Center,Nursing Homes,8051,62311,1998,1998,120,Reciprocating Engine,NG - Natural Gas,1998,,,X,
NY,Accord,Rondout School District,Rondout Valley High School,Schools,8211,61111,1997,1997,180,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Accord,Rondout School District,Rondout Middle School,Schools,8211,61111,1997,1997,180,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Amherst,Delta Sonic Carwash,Delta Sonic Carwash- Amherst,Carwashes,7542,811192,1997,1997,300,Reciprocating Engine,NG - Natural Gas,2005,,,,
NY,Hicksville,Hicksville Public Schools,Hicksville High School,Schools,8211,61111,1997,1997,120,Reciprocating Engine,NG - Natural Gas,1997,,,X,
NY,Hicksville,Hicksville Public Schools,Hicksville Middle School,Schools,8211,61111,1997,1997,120,Reciprocating Engine,NG - Natural Gas,1997,,,X,
NY,Huntington Station,All Systems Cogeneration,Birchwood Nursing Home Facility,Nursing Homes,8051,62311,1997,1997,120,Reciprocating Engine,NG - Natural Gas,1997,,,X,
NY,Huntington Station,All Systems Cogeneration,Hillside Manor Nursing Center,Nursing Homes,8051,62311,1997,1997,120,Reciprocating Engine,NG - Natural Gas,1997,,,X,
NY,Pearl River,Pfizer,Pearl River Site,Chemicals,2834,325412,1990,1997,"23,400",Combined Cycle,NG - Natural Gas,2016,,,,
NY,Youngstown,Lewiston Porter High School,Lewiston Porter High School,Schools,8211,61111,1997,1997,200,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Brooklyn,Brooklyn Navy Yard Development Corp. / Brooklyn Navy Yard Cogen Partners,Brooklyn Navy Yard,District Energy,4961,22133,1996,1996,"322,000",Combined Cycle,NG - Natural Gas,2017,,,X,
NY,Ellicottville,Fitzpatrick & Weller,Fitzpatrick & Weller,Wood Products,2421,321113,1996,1996,450,Backpressure Steam Turbine,WASTE - Steam,2005,,,,
NY,Nesconset,All Systems Cogeneration,Nesconset Center for Nursing and Rehabilitation,Nursing Homes,8051,62311,1996,1996,120,Reciprocating Engine,NG - Natural Gas,2013,,,X,
NY,Penfield,Penfield High School,Penfield High School,Schools,8211,61111,1996,1996,375,Reciprocating Engine,NG - Natural Gas,2003,,,X,
NY,Ronkonkoma,Connetquot Central School District,Ronkonkoma Jr. High School Facility,Schools,8211,61111,1996,1996,120,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Beaver Falls,WPS Beaver Falls / Kamine/Besicorp Beaver Falls LP,Specialty Paperboard/Boise Cascade,Pulp & Paper,2631,32213,1995,1995,"100,000",Combined Cycle,NG - Natural Gas,2010,,,,
NY,Bohemia,Connetquot Central School District,Connetquot High School Facility,Schools,8211,61111,1995,1995,120,Reciprocating Engine,NG - Natural Gas,1995,,,X,
NY,Brooklyn,Private Brands,50 Wallabout Street Project,Food Processing,2000,311,1995,1995,545,Reciprocating Engine,NG - Natural Gas,1995,,,,
NY,Buffalo,Delta Sonic Carwash,Delta Sonic Carwash- Buffalo,Carwashes,7542,811192,1995,1995,300,Reciprocating Engine,NG - Natural Gas,2005,,,,
NY,Corinth,"Indeck Energy Services, Inc.",International Paper,Pulp & Paper,2621,322121,1995,1995,"147,000",Combined Cycle,NG - Natural Gas,2014,,,,
NY,Newark,Newark-Wayne Hospital,Newark-Wayne Hospital,Hospitals,8062,62211,1995,1995,290,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Oneida,City of Oneida,City of Oneida,General Gov't.,9100,92111,1995,1995,80,Reciprocating Engine,NG - Natural Gas,1996,,,,
NY,Queens,Kiac Partners / Calpine Corporation,John F. Kennedy International Airport,Air Transportation,4581,488119,1994,1995,"121,200",Combined Cycle,NG - Natural Gas,2018,,,X,
NY,Smithtown,Smithtown Central School District,Smithtown High School,Schools,8211,61111,1995,1995,120,Reciprocating Engine,NG - Natural Gas,1995,,,X,
NY,Somers,Pepsi Cola Company,Pepsi Cola Company,Food Processing,2086,312111,1995,1995,"1,050",Reciprocating Engine,OIL - Oil,1995,,,,
NY,Stony Brook,State University of New York / Calpine,Stony Brook University,Colleges/Universities,8221,61131,1995,1995,"45,000",Combined Cycle,NG - Natural Gas,2018,,X,X,
NY,Syracuse,Central Hudson Enterprises Corporation,Dr. Weeks Elementary School,Schools,8211,61111,1995,1995,225,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Syracuse,Central Hudson Enterprises Corporation,Lincoln Middle School,Schools,8211,61111,1995,1995,225,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Syracuse,Central Hudson Enterprises Corporation,Henninger High School,Schools,8211,61111,1995,1995,225,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Syracuse,Syracuse City School District,Dr. Weeks Elementary / Lincoln Junior High / Henninger High School,Schools,8211,61111,1995,1995,50,Reciprocating Engine,NG - Natural Gas,1995,,,X,
NY,Bayport,All Systems Cogeneration,Fairway Manor Apartments,Multi-Family Buildings,6513,53111,1994,1994,62,Reciprocating Engine,NG - Natural Gas,1995,,,,
NY,Clifton Springs,ENERGY CONCEPTS - Clifton Springs Hospital,Clifton Springs Hospital,Hospitals,8062,62211,1994,1994,600,Reciprocating Engine,NG - Natural Gas,2005,,,X,
NY,Hastings-On-The-Hudson,"Technical Centers, Inc.","Toys For Special Children, Inc.",Community Services,8322,62419,1994,1994,12,Reciprocating Engine,NG - Natural Gas,1995,,,,
NY,Oakdale,Lasalle Military Academy,Lasalle Military Academy,Schools,8211,61111,1994,1994,60,Reciprocating Engine,NG - Natural Gas,1995,,,X,
NY,Olean,"Indeck Energy Services, Inc.",Olean-Dresser Rand Energy Center,Misc. Manufacturing,3900,339999,1994,1994,"90,600",Combined Cycle,NG - Natural Gas,2015,,,,
NY,Plattsburgh,"Saranac Energy Company, Inc.",Saranac Energy / Georgia Pacific,Pulp & Paper,2621,322121,1994,1994,"240,000",Combined Cycle,NG - Natural Gas,2010,,,,
NY,Scriba,Sithe Independence Power Partners Lp,Alcan Rolled Products Company,Primary Metals,3353,331315,1994,1994,"1,083,000",Combined Cycle,NG - Natural Gas,2014,,,,
NY,Selkirk,"Cogentrix/ Selkirk Cogen Partners, L.P.",General Electric Noryl Products Division,Rubber & Plastics,3069,326299,1992,1994,"345,000",Combined Cycle,NG - Natural Gas,2010,,,,
NY,Arverne,Alliant Energy  / EUA/FRC II Energy Associates,Resort Health Related Facility,Amusement/Recreation,7997,71394,1993,1993,120,Reciprocating Engine,NG - Natural Gas,1996,,,,
NY,Brooklyn,Lutheran Medical Center / NYU Langone,Lutheran Medical Center Hospital,Hospitals,8062,62211,1993,1993,"1,600",Reciprocating Engine,NG - Natural Gas,2015,,,X,
NY,Brooklyn,Chromium Plating & Polishing Corporation,Chromium Plating Plant,Fabricated Metals,3471,332813,1993,1993,525,Reciprocating Engine,NG - Natural Gas,1995,,,,
NY,Brooklyn,Epner Technology,25 Division Place Project,Fabricated Metals,3471,332813,1993,1993,200,Reciprocating Engine,NG - Natural Gas,1995,,,,
NY,Brooklyn,Golten's Marine Co. Inc.,Golten's Marine Facility,Transportation Equip.,3731,336611,1993,1993,100,Reciprocating Engine,NG - Natural Gas,1995,,,,
NY,East Syracuse,Carr Street Generating Station / East Syracuse Generating Co. LP,Bristol-Myers Squibb Plant,Chemicals,2834,325412,1993,1993,"105,000",Combined Cycle,NG - Natural Gas,2010,,,,
NY,Ilion,NRG Energy Inc.,E.I. Dupont - Remington Arms Ilion Plant,Fabricated Metals,3484,332994,1993,1993,"56,000",Combined Cycle,NG - Natural Gas,2016,,,,
NY,New York,Mount Sinai Health System,Mount Sinai St. Luke's,Hospitals,8062,62211,1993,1993,150,Boiler/Steam Turbine,WASTE - Waste,1993,,,X,
NY,North Tonawanda,Oxbow Power of North Tonawanda NY Inc. / Fortistar North Tonawanda,Greenhouse / Village Farms of Wheatfield,Agriculture,182,111419,1993,1993,"55,300",Combined Cycle,NG - Natural Gas,2014,,,,
NY,Rockaway Park,EUA/FRCII Energy Associates,Park Nursing,Nursing Homes,8051,62311,1993,1993,60,Reciprocating Engine,NG - Natural Gas,1996,,,X,
NY,Syracuse,Syracuse Power Company,Purity Water Distillation Plant,Food Processing,2086,312111,1993,1993,"5,000",Reciprocating Engine,NG - Natural Gas,1995,,,,
NY,Batavia,Seneca Power Partners LP,"O-AT-KA Milk Products Cooperative, Inc.",Food Processing,2026,311511,1992,1992,"64,100",Combined Cycle,NG - Natural Gas,2016,,,,
NY,Lockport,Lockport Energy Associates L.P.,Harrison Radiator Division/General Motors,Transportation Equip.,3714,336399,1992,1992,"222,200",Combined Cycle,NG - Natural Gas,2014,,,,
NY,Lockport,Buffalo Paperboard,Buffalo Paperboard Corp,Pulp & Paper,2631,32213,1992,1992,"1,500",Boiler/Steam Turbine,NG - Natural Gas,N/A,,,,
NY,Massena,Power City Generating/Sithe Energies,Alcoa Project,Primary Metals,3341,331314,1992,1992,"79,000",Combined Cycle,NG - Natural Gas,2015,,,,
NY,Port Jefferson,"Holmes Engineering, P.C.",St. Charles Hospital,Hospitals,8062,62211,1992,1992,670,Reciprocating Engine,NG - Natural Gas,1992,,X,X,
NY,Southampton,"Holmes Engineering, P.C.",Southampton Hospital,Hospitals,8062,62211,1992,1992,500,Reciprocating Engine,NG - Natural Gas,1992,,,X,
NY,Staten Island,Community Health Sys of Staten Island,Staten Island Univ Hospital South,Hospitals,8062,62211,1992,1992,"1,200",Reciprocating Engine,NG - Natural Gas,2014,,,X,
NY,Utica,Grace Petroleum Company,Grace Petroleum,Wholesale/Retail,5172,42272,1992,1992,113,Reciprocating Engine,OIL - Oil,1995,,,,
NY,Brooklyn,N.Y.C. Dept. of Environmental Protection,Owl's Head Plant,Wastewater Treatment,4952,22132,1991,1991,"4,600",Reciprocating Engine,NG - Natural Gas,2011,,,X,
NY,Brooklyn,"Cogen Power Company, Inc.",Paeizdegat Boat & Raquet Club,Amusement/Recreation,7997,71394,1991,1991,600,Reciprocating Engine,OIL - Oil,1991,,,,
NY,Brooklyn,"Cogeneration Power Company, Inc.",Rjr Health & Swim Club,Amusement/Recreation,7997,71394,1991,1991,600,Reciprocating Engine,OIL - Oil,1991,,,,
NY,Brooklyn,Kingsbrook Jewish Medical Center,Kingsbrook Jewish Medical Center,Hospitals,8062,62211,1991,1991,500,Reciprocating Engine,NG - Natural Gas,1991,,,X,
NY,Brooklyn,American DG/AES New Jersey Cogen,Aishel Avraham Nursing Home,Nursing Homes,8051,62311,1991,1991,75,Reciprocating Engine,NG - Natural Gas,1996,,,X,
